size,total_sqft,bath,bhk,price_per_sqft,price_total
2 BHK,1295.0,2.0,2,6061.776061776061,7850000.0
2 BHK,1320.0,2.0,2,7575.757575757576,10000000.0
4 Bedroom,950.0,3.0,4,18842.105263157893,17900000.0
4 Bedroom,1200.0,4.0,4,18750.0,22500000.0
4 Bedroom,3000.0,3.0,4,5666.666666666667,17000000.0
2 BHK,1197.0,2.0,2,6850.459482038429,8200000.0
3 BHK,1320.0,2.0,3,4545.454545454545,6000000.0
5 Bedroom,1180.0,5.0,5,8347.457627118643,9850000.0
1 BHK,840.0,1.0,1,6857.142857142857,5760000.0
1 BHK,640.0,1.0,1,3098.4374999999995,1982999.9999999998
3 BHK,1693.0,3.0,3,4216.184288245718,7138000.0
2 BHK,1000.0,2.0,2,6200.0,6200000.0
2 BHK,1305.0,2.0,2,5363.984674329502,7000000.0
1 BHK,450.0,1.0,1,4000.0,1800000.0
1 BHK,705.0,1.0,1,8085.106382978724,5700000.0
4 BHK,750.0,6.0,4,10000.0,7500000.0
5 Bedroom,4800.0,5.0,5,3125.0,15000000.0
4 Bedroom,5000.0,5.0,4,12000.0,60000000.0
4 Bedroom,5000.0,4.0,4,8500.0,42500000.0
3 BHK,1991.0,3.0,3,5223.505775991964,10400000.0
3 BHK,1779.0,3.0,3,5059.02192242833,9000000.0
4 Bedroom,10200.0,4.0,4,12254.901960784313,125000000.0
2 BHK,870.0,2.0,2,4367.816091954023,3800000.0
3 BHK,1595.0,3.0,3,7523.510971786834,12000000.0
1 BHK,525.0,1.0,1,4952.380952380952,2600000.0
4 Bedroom,945.0,5.0,4,12698.412698412698,12000000.0
6 Bedroom,2400.0,4.0,6,17500.0,42000000.0
3 BHK,2000.0,4.0,3,6900.0,13800000.0
3 BHK,1614.0,3.0,3,5762.081784386617,9300000.0
2 BHK,1200.0,2.0,2,3333.3333333333335,4000000.0
3 BHK,1150.0,3.0,3,4000.0,4600000.0
4 BHK,3200.0,4.0,4,13750.0,44000000.0
3 BHK,1610.0,3.0,3,4998.757763975155,8048000.0
2 BHK,1190.0,2.0,2,3445.378151260504,4100000.0
2 BHK,1050.0,2.0,2,4761.9047619047615,5000000.0
4 Bedroom,4800.0,5.0,4,8750.0,42000000.0
3 BHK,1460.0,2.0,3,6643.835616438356,9700000.0
3 BHK,3400.0,3.0,3,11764.70588235294,40000000.0
1 Bedroom,600.0,1.0,1,5500.0,3300000.0
3 BHK,1569.0,3.0,3,4461.440407903123,7000000.0
3 Bedroom,2600.0,3.0,3,5653.846153846154,14700000.0
1 BHK,645.0,1.0,1,6589.147286821705,4250000.0
4 Bedroom,1200.0,3.0,4,15000.0,18000000.0
3 Bedroom,800.0,3.0,3,11875.0,9500000.0
2 Bedroom,800.0,2.0,2,10000.0,8000000.0
2 BHK,1350.0,2.0,2,6666.666666666667,9000000.0
3 BHK,2780.0,4.0,3,11690.647482014389,32500000.0
3 BHK,1410.0,2.0,3,3200.0,4512000.0
2 BHK,1109.0,2.0,2,3198.376916140667,3547000.0
4 BHK,2000.0,3.0,4,53150.0,106300000.0
1 BHK,800.0,1.0,1,9000.0,7200000.0
2 BHK,1215.0,2.0,2,5596.707818930041,6800000.0
8 Bedroom,1230.0,6.0,8,20325.20325203252,25000000.0
3 Bedroom,2273.0,4.0,3,8446.986361636604,19200000.0
2 BHK,1255.0,2.0,2,4203.98406374502,5276000.0
2 BHK,1020.0,2.0,2,4803.921568627451,4900000.0
3 BHK,1225.0,2.0,3,6693.877551020408,8200000.0
2 BHK,1120.0,2.0,2,5357.142857142857,6000000.0
5 Bedroom,2400.0,5.0,5,26041.666666666668,62500000.0
3 BHK,1225.0,2.0,3,5632.65306122449,6900000.0
4 Bedroom,5200.0,5.0,4,4653.846153846154,24200000.0
4 BHK,4000.0,4.0,4,17500.0,70000000.0
3 BHK,1984.0,4.0,3,7308.467741935484,14500000.0
3 BHK,2425.0,3.0,3,8123.711340206186,19700000.0
3 Bedroom,1200.0,3.0,3,4676.666666666667,5612000.0
2 BHK,1127.0,2.0,2,3992.9015084294588,4500000.0
3 BHK,1655.0,3.0,3,5861.027190332326,9700000.0
1 BHK,500.0,1.0,1,2800.0,1400000.0
3 Bedroom,1200.0,3.0,3,5698.333333333333,6838000.0
2 BHK,1000.0,2.0,2,4300.0,4300000.0
2 BHK,1225.0,2.0,2,3908.5714285714284,4788000.0
2 BHK,1350.0,2.0,2,3333.3333333333335,4500000.0
4 Bedroom,600.0,5.0,4,15833.333333333334,9500000.0
2 BHK,1175.0,2.0,2,4170.212765957447,4900000.0
1 BHK,655.0,1.0,1,4122.137404580153,2700000.0
3 BHK,1311.0,2.0,3,6472.921434019832,8486000.0
3 Bedroom,600.0,4.0,3,15000.0,9000000.0
2 BHK,1000.0,2.0,2,3850.0,3850000.0
2 BHK,1196.0,2.0,2,8026.755852842809,9600000.0
3 BHK,1050.0,2.0,3,5619.047619047619,5900000.0
3 BHK,1275.0,2.0,3,4078.4313725490197,5200000.0
2 BHK,927.0,2.0,2,5393.743257820927,5000000.0
3 BHK,1520.0,2.0,3,4013.157894736842,6100000.0
4 Bedroom,2400.0,5.0,4,16458.333333333332,39500000.0
2 BHK,1333.0,2.0,2,7801.950487621905,10400000.0
1 BHK,600.0,1.0,1,3000.0,1800000.0
3 BHK,1326.0,2.0,3,2624.434389140271,3479999.9999999995
2 BHK,1370.0,2.0,2,9124.087591240876,12500000.0
2 BHK,1100.0,2.0,2,7727.272727272727,8500000.0
3 BHK,1650.0,3.0,3,6060.606060606061,10000000.0
3 BHK,1917.0,3.0,3,6885.758998435055,13200000.0
3 BHK,780.0,3.0,3,9615.384615384615,7500000.0
2 BHK,950.0,2.0,2,6116.8421052631575,5811000.0
2 BHK,1175.0,2.0,2,4146.382978723404,4872000.0
2 BHK,1089.0,2.0,2,3999.0817263544536,4355000.0
3 BHK,1804.0,3.0,3,9700.665188470066,17500000.0
2 BHK,1257.0,2.0,2,5449.482895783612,6850000.0
1 BHK,650.0,1.0,1,3056.923076923077,1987000.0
3 BHK,1850.0,3.0,3,8108.108108108108,15000000.0
4 Bedroom,2800.0,4.0,4,7142.857142857143,20000000.0
2 BHK,945.0,2.0,2,4232.804232804233,4000000.0
2 BHK,1161.0,2.0,2,5499.569336778639,6385000.0
3 BHK,1630.0,3.0,3,3150.306748466258,5135000.0
3 BHK,1310.0,2.0,3,4580.152671755725,6000000.0
2 BHK,750.0,2.0,2,3733.3333333333335,2800000.0
3 Bedroom,1200.0,3.0,3,5647.5,6777000.0
2 BHK,1000.0,2.0,2,4500.0,4500000.0
4 Bedroom,4000.0,4.0,4,5625.0,22500000.0
2 BHK,1315.0,2.0,2,5323.19391634981,7000000.0
3 BHK,1370.0,2.0,3,6569.343065693431,9000000.0
5 Bedroom,1200.0,4.0,5,12500.0,15000000.0
2 BHK,1465.0,3.0,2,6143.344709897611,9000000.0
3 BHK,20000.0,3.0,3,875.0,17500000.0
2 BHK,1128.0,2.0,2,5673.758865248227,6400000.0
3 BHK,1250.0,2.0,3,5600.0,7000000.0
3 BHK,1645.0,3.0,3,7112.462006079028,11700000.0
3 BHK,1284.0,2.0,3,5841.121495327103,7500000.0
3 BHK,2600.0,3.0,3,7653.846153846154,19900000.0
3 BHK,1820.0,3.0,3,8241.758241758242,15000000.0
3 BHK,1580.0,3.0,3,4620.2531645569625,7300000.0
3 Bedroom,2650.0,3.0,3,4716.981132075472,12500000.0
2 BHK,1215.0,2.0,2,5596.707818930041,6800000.0
2 BHK,1075.0,2.0,2,3720.9302325581393,4000000.0
3 BHK,1400.0,2.0,3,5571.428571428572,7800000.0
3 BHK,1400.0,2.0,3,3928.5714285714284,5500000.0
2 BHK,845.0,2.0,2,3550.2958579881656,3000000.0
4 BHK,2600.0,4.0,4,1538.4615384615386,4000000.0
4 Bedroom,3854.5,6.0,4,10001.297185108315,38550000.0
2 BHK,800.0,2.0,2,10625.0,8500000.0
2 BHK,1199.0,2.0,2,7089.241034195163,8500000.0
2 BHK,1175.0,2.0,2,3700.425531914894,4348000.0
3 Bedroom,2400.0,3.0,3,11250.0,27000000.0
3 BHK,1767.0,3.0,3,6168.647425014148,10900000.0
4 BHK,1800.0,3.0,4,5000.0,9000000.0
3 BHK,1856.0,3.0,3,7273.706896551724,13500000.0
3 Bedroom,1200.0,3.0,3,11666.666666666666,14000000.0
3 BHK,1613.0,3.0,3,9299.442033477992,15000000.0
4 BHK,6830.0,5.0,4,11639.824304538799,79500000.0
2 BHK,1290.0,2.0,2,6976.7441860465115,9000000.0
2 BHK,1375.0,2.0,2,5672.727272727273,7800000.0
2 BHK,985.0,2.0,2,5786.802030456853,5700000.0
4 Bedroom,1200.0,4.0,4,16666.666666666668,20000000.0
2 BHK,1099.0,2.0,2,3412.1929026387625,3750000.0
1 BHK,605.0,1.0,1,2200.0,1331000.0
11 BHK,6000.0,12.0,11,2500.0,15000000.0
7 Bedroom,3600.0,7.0,7,4444.444444444444,16000000.0
2 BHK,1200.0,2.0,2,4416.666666666667,5300000.0
2 BHK,1000.0,2.0,2,4500.0,4500000.0
3 BHK,1159.0,2.0,3,3278.688524590164,3800000.0
5 BHK,3692.0,5.0,5,9209.100758396533,34000000.0
2 Bedroom,600.0,2.0,2,13333.333333333334,8000000.0
4 Bedroom,2400.0,4.0,4,25000.0,60000000.0
3 BHK,1540.0,2.0,3,5064.935064935065,7800000.0
3 BHK,1503.0,2.0,3,6187.624750499002,9300000.0
3 BHK,1850.0,4.0,3,6486.486486486487,12000000.0
3 BHK,1580.0,3.0,3,3797.46835443038,6000000.0
2 BHK,1190.0,2.0,2,3298.3193277310925,3925000.0
2 Bedroom,1200.0,2.0,2,5083.333333333333,6100000.0
7 Bedroom,1000.0,7.0,7,25000.0,25000000.0
2 BHK,850.0,1.0,2,2341.176470588235,1989999.9999999998
3 BHK,2180.0,3.0,3,13073.394495412844,28500000.0
3 BHK,2500.0,2.0,3,2400.0,6000000.0
3 Bedroom,1200.0,3.0,3,4676.666666666667,5612000.0
3 BHK,1500.0,2.0,3,3466.6666666666665,5200000.0
5 Bedroom,1200.0,3.0,5,15000.0,18000000.0
3 BHK,1880.0,3.0,3,6382.978723404255,12000000.0
2 BHK,1150.0,2.0,2,3913.0434782608695,4500000.0
4 Bedroom,4408.0,4.0,4,7803.992740471869,34400000.0
2 BHK,924.0,2.0,2,3799.78354978355,3511000.0
5 BHK,7800.0,6.0,5,4935.897435897436,38500000.0
6 Bedroom,600.0,6.0,6,16666.666666666668,10000000.0
4 Bedroom,750.0,4.0,4,12666.666666666666,9500000.0
3 Bedroom,1962.0,3.0,3,8919.469928644241,17500000.0
5 Bedroom,1200.0,4.0,5,20000.0,24000000.0
3 BHK,1765.0,3.0,3,4377.903682719547,7727000.0
2 BHK,1174.0,2.0,2,2500.0,2935000.0
3 BHK,1894.0,3.0,3,6071.805702217529,11500000.0
4 Bedroom,960.0,2.0,4,14375.0,13800000.0
3 BHK,1760.0,3.0,3,8068.181818181818,14200000.0
3 BHK,1768.0,3.0,3,5373.303167420814,9500000.0
3 BHK,1790.0,3.0,3,5418.994413407821,9700000.0
4 Bedroom,3500.0,5.0,4,22857.14285714286,80000000.0
2 Bedroom,1200.0,2.0,2,3750.0,4500000.0
4 Bedroom,2540.0,4.0,4,6299.212598425197,16000000.0
2 BHK,1137.0,2.0,2,4696.5699208443275,5340000.0
7 Bedroom,1200.0,6.0,7,9583.333333333334,11500000.0
3 BHK,1568.0,2.0,3,6377.551020408163,10000000.0
4 Bedroom,4920.0,4.0,4,7997.967479674797,39350000.0
2 BHK,1308.0,2.0,2,4587.155963302752,6000000.0
4 BHK,3060.0,4.0,4,11437.908496732027,35000000.0
3 BHK,1200.0,2.0,3,3416.6666666666665,4100000.0
1 BHK,800.0,1.0,1,4000.0,3200000.0
1 BHK,530.0,1.0,1,2547.169811320755,1350000.0
3 BHK,873.0,2.0,3,4581.901489117984,4000000.0
7 Bedroom,3000.0,6.0,7,4833.333333333333,14500000.0
4 Bedroom,1200.0,4.0,4,19583.333333333332,23500000.0
2 BHK,958.0,2.0,2,3500.0,3353000.0
3 BHK,2072.0,4.0,3,7722.007722007722,16000000.0
3 BHK,2273.0,3.0,3,6995.160580730312,15900000.0
3 Bedroom,600.0,3.0,3,15000.0,9000000.0
1 BHK,760.0,1.0,1,6578.9473684210525,5000000.0
2 BHK,1090.0,2.0,2,3990.8256880733943,4350000.0
3 BHK,2072.0,4.0,3,7480.694980694981,15500000.0
3 BHK,2666.0,3.0,3,8627.156789197299,23000000.0
3 BHK,1550.0,2.0,3,5741.935483870968,8900000.0
2 BHK,1251.0,2.0,2,3996.802557953637,5000000.0
2 BHK,1070.0,2.0,2,4953.271028037383,5300000.0
2 BHK,1200.0,2.0,2,3750.0,4500000.0
3 BHK,1435.0,2.0,3,4181.184668989547,6000000.0
3 BHK,1400.0,2.0,3,3214.285714285714,4500000.0
4 BHK,2330.0,3.0,4,4064.8068669527897,9471000.0
2 BHK,1200.0,2.0,2,5000.0,6000000.0
2 BHK,1000.0,2.0,2,4000.0,4000000.0
3 BHK,1655.0,2.0,3,3800.0,6289000.0
9 Bedroom,3600.0,9.0,9,6666.666666666667,24000000.0
1 Bedroom,600.0,1.0,1,5833.333333333333,3500000.0
2 BHK,1175.0,2.0,2,4255.31914893617,5000000.0
2 BHK,1155.0,2.0,2,3500.4329004329006,4043000.0
3 Bedroom,1200.0,3.0,3,8166.666666666667,9800000.0
2 BHK,1149.0,2.0,2,5657.093124456049,6500000.0
4 Bedroom,3200.0,4.0,4,11718.75,37500000.0
2 BHK,1010.0,2.0,2,5445.544554455446,5500000.0
3 BHK,1718.0,3.0,3,6926.6589057043075,11900000.0
2 BHK,650.0,1.0,2,3076.923076923077,2000000.0
2 BHK,1330.0,2.0,2,5789.473684210527,7700000.0
2 BHK,1200.0,2.0,2,5666.666666666667,6800000.0
3 BHK,1693.0,3.0,3,5256.940342587123,8900000.0
2 BHK,1249.0,2.0,2,13210.56845476381,16500000.0
3 BHK,1800.0,4.0,3,6944.444444444444,12500000.0
2 Bedroom,900.0,2.0,2,6111.111111111111,5500000.0
2 BHK,1020.0,2.0,2,4509.803921568628,4600000.0
3 BHK,1700.0,3.0,3,4529.411764705882,7700000.0
1 BHK,661.0,1.0,1,6051.437216338881,4000000.0
2 BHK,1280.0,2.0,2,4700.0,6016000.0
5 Bedroom,1000.0,4.0,5,9000.0,9000000.0
2 BHK,1170.0,2.0,2,4102.5641025641025,4800000.0
1 BHK,933.0,2.0,1,6216.505894962486,5800000.0
2 BHK,1150.0,2.0,2,3826.086956521739,4400000.0
4 BHK,3633.0,6.0,4,15139.003578309937,55000000.0
3 BHK,1380.0,3.0,3,9420.289855072464,13000000.0
2 Bedroom,1050.0,2.0,2,6171.428571428572,6480000.0
2 BHK,1080.0,2.0,2,3499.9999999999995,3779999.9999999995
2 BHK,1303.0,2.0,2,6907.137375287797,9000000.0
2 BHK,1196.0,2.0,2,3389.632107023411,4054000.0
5 Bedroom,2500.0,3.0,5,7200.0,18000000.0
5 Bedroom,1200.0,4.0,5,7916.666666666667,9500000.0
3 BHK,1250.0,3.0,3,3280.0,4100000.0
3 BHK,1419.0,2.0,3,6131.0782241014795,8700000.0
2 BHK,1200.0,2.0,2,4083.3333333333335,4900000.0
2 BHK,1120.0,2.0,2,5803.571428571428,6500000.0
1 BHK,762.5,1.0,1,5954.098360655737,4540000.0
2 BHK,1245.0,2.0,2,6024.096385542169,7500000.0
4 Bedroom,3978.0,4.0,4,10759.175465057819,42800000.0
2 BHK,1093.0,2.0,2,3110.704483074108,3400000.0
2 BHK,1025.0,1.0,2,2598.048780487805,2663000.0
2 BHK,1345.0,2.0,2,7211.8959107806695,9700000.0
2 Bedroom,1500.0,2.0,2,3000.0,4500000.0
2 BHK,1180.0,2.0,2,7288.135593220339,8600000.0
2 BHK,1020.0,2.0,2,4750.0,4845000.0
3 BHK,1800.0,3.0,3,4722.222222222223,8500000.0
4 BHK,3621.0,4.0,4,14112.123722728527,51100000.0
3 BHK,2008.0,3.0,3,8466.135458167331,17000000.0
3 BHK,1240.0,2.0,3,3213.7096774193546,3985000.0
2 BHK,1020.0,2.0,2,5392.156862745098,5500000.0
3 BHK,2095.0,3.0,3,6778.042959427207,14200000.0
3 BHK,1362.0,3.0,3,4598.384728340676,6263000.0
1 BHK,694.0,1.0,1,4443.804034582133,3084000.0
2 BHK,1404.0,2.0,2,4985.754985754986,7000000.0
3 BHK,1192.0,2.0,3,3942.953020134228,4700000.0
8 Bedroom,1850.0,12.0,8,16216.216216216217,30000000.0
4 Bedroom,1050.0,1.0,4,3333.3333333333335,3500000.0
2 BHK,1259.0,2.0,2,5359.809372517871,6748000.0
2 BHK,1000.0,2.0,2,3400.0,3400000.0
2 BHK,985.0,2.0,2,5073.096446700508,4997000.0
1 BHK,850.0,1.0,1,7058.823529411765,6000000.0
3 BHK,1650.0,2.0,3,3030.3030303030305,5000000.0
5 Bedroom,2400.0,3.0,5,13333.333333333334,32000000.0
3 BHK,1900.0,4.0,3,9473.684210526315,18000000.0
2 BHK,1367.0,2.0,2,6291.148500365764,8600000.0
3 BHK,1210.0,2.0,3,6694.214876033057,8100000.0
2 BHK,1190.0,2.0,2,4084.0336134453783,4860000.0
2 BHK,1175.0,2.0,2,3574.468085106383,4200000.0
4 BHK,2800.0,4.0,4,14285.714285714286,40000000.0
2 BHK,1140.0,2.0,2,3508.7719298245615,4000000.0
2 BHK,1095.0,2.0,2,3068.4931506849316,3360000.0
1 BHK,782.0,1.0,1,2500.0,1955000.0
3 BHK,1435.0,2.0,3,5574.912891986062,8000000.0
2 BHK,725.0,2.0,2,4965.517241379311,3600000.0
3 BHK,1600.0,2.0,3,5500.0,8800000.0
5 Bedroom,1200.0,5.0,5,13333.333333333334,16000000.0
4 BHK,3205.0,4.0,4,9360.374414976599,30000000.0
4 Bedroom,720.0,3.0,4,13194.444444444445,9500000.0
3 BHK,1674.0,3.0,3,5376.344086021505,9000000.0
4 Bedroom,860.0,4.0,4,14534.883720930233,12500000.0
2 BHK,1243.0,2.0,2,3700.7240547063557,4600000.0
3 BHK,1703.0,3.0,3,7633.587786259542,13000000.0
3 BHK,1350.0,3.0,3,5300.0,7155000.0
2 BHK,1145.0,2.0,2,3599.126637554585,4121000.0
2 BHK,1216.0,2.0,2,6167.763157894737,7500000.0
2 BHK,1100.0,3.0,2,5454.545454545455,6000000.0
4 BHK,2425.0,5.0,4,8288.659793814433,20100000.0
4 Bedroom,2700.0,4.0,4,6481.481481481482,17500000.0
2 BHK,1196.0,2.0,2,3389.632107023411,4054000.0
3 BHK,1600.0,3.0,3,5625.0,9000000.0
3 BHK,1510.0,3.0,3,3150.3311258278145,4757000.0
4 BHK,3033.0,4.0,4,10748.433893834488,32600000.0
2 Bedroom,780.0,2.0,2,9230.76923076923,7200000.0
2 BHK,1194.0,2.0,2,3936.348408710218,4700000.0
2 BHK,1250.0,2.0,2,8800.0,11000000.0
5 Bedroom,1480.0,4.0,5,11418.918918918918,16900000.0
4 Bedroom,1250.0,4.0,4,8000.0,10000000.0
4 Bedroom,1350.0,4.0,4,11851.851851851852,16000000.0
1 Bedroom,620.0,2.0,1,7741.935483870968,4800000.0
3 BHK,1630.0,3.0,3,3720.8588957055213,6065000.0
2 BHK,1020.0,2.0,2,4411.764705882353,4500000.0
3 BHK,1410.0,2.0,3,3800.0,5358000.0
2 BHK,1181.7,2.0,2,8462.384700008462,10000000.0
9 Bedroom,1200.0,8.0,9,22500.0,27000000.0
3 BHK,1691.0,3.0,3,6682.436428149024,11300000.0
4 Bedroom,1200.0,4.0,4,6916.666666666667,8300000.0
2 BHK,1200.0,2.0,2,5000.0,6000000.0
2 BHK,1050.0,2.0,2,4761.9047619047615,5000000.0
3 BHK,1300.0,3.0,3,5999.230769230769,7798999.999999999
2 BHK,1356.0,2.0,2,6994.100294985251,9484000.0
2 BHK,1338.0,2.0,2,7698.056801195815,10300000.0
1 BHK,500.0,1.0,1,4000.0,2000000.0
3 BHK,1280.0,2.0,3,7812.5,10000000.0
3 BHK,1531.0,3.0,3,3381.4500326583934,5177000.0
4 BHK,11000.0,4.0,4,14545.454545454546,160000000.0
2 BHK,620.0,1.0,2,3790.3225806451615,2350000.0
3 BHK,1605.0,2.0,3,4049.8442367601247,6500000.0
3 BHK,1917.0,3.0,3,5738.132498695879,11000000.0
4 Bedroom,1200.0,3.0,4,28333.333333333332,34000000.0
3 BHK,2750.0,3.0,3,34290.90909090909,94300000.0
3 BHK,1400.0,3.0,3,3928.5714285714284,5500000.0
3 BHK,2625.0,3.0,3,6666.666666666667,17500000.0
2 BHK,1100.0,2.0,2,5000.0,5500000.0
3 BHK,2041.0,3.0,3,6271.435570798628,12800000.0
3 BHK,2070.0,4.0,3,7729.468599033817,16000000.0
3 BHK,1110.0,3.0,3,5315.315315315315,5900000.0
3 BHK,1650.0,3.0,3,6666.666666666667,11000000.0
4 Bedroom,3565.0,4.0,4,7152.875175315568,25500000.0
3 BHK,1033.0,2.0,3,2949.6611810261375,3047000.0
2 BHK,1142.0,2.0,2,5691.768826619965,6500000.0
3 BHK,1500.0,2.0,3,5000.0,7500000.0
3 BHK,1502.0,3.0,3,3328.894806924101,5000000.0
3 BHK,1176.0,2.0,3,3826.530612244898,4500000.0
2 BHK,1063.0,2.0,2,3085.6067732831602,3279999.9999999995
2 BHK,1100.0,2.0,2,5454.545454545455,6000000.0
2 Bedroom,1044.0,2.0,2,8141.762452107279,8500000.0
3 Bedroom,5400.0,3.0,3,12962.962962962964,70000000.0
2 BHK,1216.0,2.0,2,4934.210526315789,6000000.0
3 BHK,1425.0,3.0,3,3859.6491228070176,5500000.0
8 Bedroom,1200.0,8.0,8,12500.0,15000000.0
2 BHK,1345.0,2.0,2,8029.739776951673,10800000.0
2 BHK,1248.0,2.0,2,10416.666666666666,13000000.0
4 Bedroom,1830.0,4.0,4,17759.562841530056,32500000.0
2 BHK,900.0,1.0,2,14444.444444444445,13000000.0
4 Bedroom,3600.0,4.0,4,6805.555555555556,24500000.0
2 BHK,1025.0,2.0,2,3500.4878048780492,3588000.0000000005
2 Bedroom,840.0,1.0,2,11785.714285714286,9900000.0
3 BHK,3050.0,2.0,3,2950.8196721311474,9000000.0
3 BHK,1424.0,2.0,3,5266.853932584269,7500000.0
3 BHK,2500.0,3.0,3,10720.0,26800000.0
6 Bedroom,1200.0,6.0,6,19166.666666666668,23000000.0
2 BHK,1285.0,2.0,2,3501.9455252918287,4500000.0
2 BHK,1450.0,2.0,2,3861.3793103448274,5599000.0
2 BHK,1160.0,2.0,2,6034.482758620689,7000000.0
3 Bedroom,2700.0,3.0,3,12962.962962962964,35000000.0
3 Bedroom,2000.0,2.0,3,4750.0,9500000.0
2 BHK,1125.0,2.0,2,4235.555555555556,4765000.0
4 Bedroom,3900.0,4.0,4,4487.179487179487,17500000.0
2 BHK,1133.0,2.0,2,3386.5842894969105,3836999.9999999995
2 BHK,1240.0,2.0,2,4838.709677419355,6000000.0
3 BHK,1466.0,3.0,3,5292.633015006822,7759000.0
4 BHK,3870.0,4.0,4,10620.15503875969,41100000.0
3 BHK,1610.0,2.0,3,7142.857142857143,11500000.0
3 BHK,1220.0,3.0,3,4590.163934426229,5600000.0
2 BHK,1225.0,2.0,2,3918.3673469387754,4800000.0
2 BHK,1300.0,2.0,2,4153.846153846154,5400000.0
3 BHK,1996.0,4.0,3,6162.324649298597,12300000.0
3 BHK,1320.0,2.0,3,4166.666666666667,5500000.0
3 BHK,1800.0,3.0,3,13333.333333333334,24000000.0
3 BHK,1835.0,3.0,3,9536.784741144415,17500000.0
3 BHK,1435.0,3.0,3,6271.777003484321,9000000.0
3 BHK,4097.0,3.0,3,9763.24139614352,40000000.0
3 BHK,1601.0,3.0,3,4372.2673329169265,7000000.0
2 BHK,1257.0,2.0,2,7398.568019093079,9300000.0
4 BHK,3596.0,5.0,4,7230.255839822024,26000000.0
2 BHK,1309.0,2.0,2,7257.448433919022,9500000.0
2 Bedroom,1362.0,2.0,2,7342.143906020558,10000000.0
2 BHK,1115.0,2.0,2,4932.735426008969,5500000.0
3 BHK,1870.0,3.0,3,4812.834224598931,9000000.0
2 BHK,1322.0,2.0,2,4689.10741301059,6199000.0
3 BHK,1450.0,2.0,3,4482.758620689655,6500000.0
2 BHK,1185.0,2.0,2,5654.008438818565,6700000.0
3 BHK,1790.0,3.0,3,6703.91061452514,12000000.0
3 Bedroom,3450.0,4.0,3,6028.985507246377,20800000.0
2 BHK,1050.0,2.0,2,5000.0,5250000.0
1 BHK,693.0,1.0,1,3950.21645021645,2737500.0
4 Bedroom,5400.0,4.0,4,13888.888888888889,75000000.0
1 BHK,775.0,1.0,1,5032.258064516129,3900000.0
2 BHK,1000.0,2.0,2,4800.0,4800000.0
2 BHK,1183.0,2.0,2,6530.0084530853765,7725000.0
3 BHK,1282.0,3.0,3,13884.555382215289,17800000.0
1 BHK,425.0,1.0,1,3529.4117647058824,1500000.0
2 BHK,820.0,2.0,2,3658.5365853658536,3000000.0
4 BHK,2230.0,4.0,4,35515.695067264576,79200000.0
2 BHK,1200.0,2.0,2,4333.333333333333,5200000.0
2 BHK,1151.0,2.0,2,3788.010425716768,4360000.0
3 BHK,1320.0,2.0,3,4469.69696969697,5900000.0
3 BHK,1450.0,3.0,3,4689.6551724137935,6800000.0
3 BHK,1270.0,2.0,3,3999.212598425197,5079000.0
3 BHK,1847.0,3.0,3,6659.447753113156,12300000.0
1 BHK,1020.0,2.0,1,4889.21568627451,4987000.0
3 BHK,1650.0,3.0,3,5757.575757575758,9500000.0
4 BHK,2380.0,4.0,4,10168.067226890757,24200000.0
3 BHK,2400.0,2.0,3,3250.0,7800000.0
2 BHK,1160.0,2.0,2,3793.103448275862,4400000.0
4 BHK,2805.0,4.0,4,5490.196078431372,15400000.0
3 BHK,1360.0,3.0,3,3500.0,4760000.0
2 BHK,1089.0,2.0,2,4499.540863177227,4900000.0
2 BHK,1115.0,2.0,2,5381.165919282511,6000000.0
2 BHK,1215.0,2.0,2,3703.703703703704,4500000.0
2 BHK,1194.0,2.0,2,4271.356783919598,5100000.0
3 BHK,1536.0,3.0,3,6770.833333333333,10400000.0
2 BHK,1255.0,2.0,2,4422.310756972111,5550000.0
3 BHK,1571.0,3.0,3,5283.259070655633,8300000.0
2 Bedroom,900.0,1.0,2,7777.777777777777,7000000.0
2 BHK,1517.0,2.0,2,8239.947264337508,12500000.0
1 BHK,664.0,1.0,1,5331.325301204819,3540000.0
2 BHK,1230.0,2.0,2,4715.447154471544,5800000.0
2 BHK,1340.0,2.0,2,5373.134328358209,7200000.0
2 BHK,1175.0,2.0,2,2500.425531914894,2938000.0
4 Bedroom,3569.0,4.0,4,16811.43177360605,60000000.0
2 BHK,1240.0,2.0,2,3475.8064516129034,4310000.0
3 BHK,1470.0,2.0,3,3000.0,4410000.0
3 BHK,1680.0,3.0,3,6964.285714285715,11700000.0
2 BHK,1000.0,2.0,2,3500.0,3500000.0
2 BHK,1071.0,2.0,2,4761.9047619047615,5100000.0
3 BHK,1512.0,3.0,3,5291.005291005291,8000000.0
4 BHK,3435.0,2.0,4,9927.21979621543,34100000.0
3 BHK,3144.0,3.0,3,14472.010178117049,45500000.0
2 BHK,1190.0,2.0,2,5042.016806722689,6000000.0
3 BHK,1550.0,2.0,3,5161.290322580645,8000000.0
2 BHK,1283.0,2.0,2,4927.5136399064695,6322000.0
2 BHK,1325.0,2.0,2,5509.433962264151,7300000.0
2 BHK,1105.0,2.0,2,3200.0,3536000.0
3 BHK,1600.0,3.0,3,4656.25,7450000.0
4 Bedroom,400.0,2.0,4,8750.0,3500000.0
2 BHK,1100.0,2.0,2,4050.0,4455000.0
3 BHK,2099.0,3.0,3,7003.334921391139,14700000.0
